T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9901,28.77729308,1.568103604,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.01412706,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,18.77729308,1.054357658,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.009498718,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,8.777293077,0.520291441,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.00468731,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-1.222706923,-0.035215261,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.000317256,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-11.22270692,-0.572508108,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.005157731,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-21.22270692,-1.171726126,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.010556091,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-31.22270692,-1.69017027,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.015226759,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-9990.639421,-40.60624324,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.365822011,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-4990.639421,-36.57716216,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.329523984,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-990.6394212,-23.65861261,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.213140654,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-190.6394212,-8.499844144,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.076575172,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-90.63942115,-4.642464865,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.041824008,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0224,-80.63942115,-4.17882973,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500112,0.33,0.037647115,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-70.63942115,-3.730484685,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.03360797,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-60.63942115,-3.273301802,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.029489205,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-50.63942115,-2.815186486,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.02536204,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,-40.63942115,-2.329786486,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.020989067,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-30.63942115,-1.83893964,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.016567024,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-20.63942115,-1.337494595,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.012049501,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-10.63942115,-0.811014505,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.007306437,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9706,-0.639421152,-0.264884775,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499853,0.33,0.002386349,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,9.360578848,0.282885495,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.002548518,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,19.36057885,0.892110631,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.008037033,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,29.36057885,1.42402973,11.1,5.212,0.83879,40.52,0.136,2.39,9988.777293,1.8,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.012829097,0.1,0.013,0.0007,0.37,0.005,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
