T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9972,-9990.639421,-29.3607625,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.367009531,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-4990.639421,-23.6606,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.2957575,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,-990.6394212,-11.15826125,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.139478266,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-190.6394212,-3.31385625,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.041423203,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9908,-90.63942115,-1.7457975,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.021822469,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9908,-80.63942115,-1.57229625,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.019653703,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9713,-70.63942115,-1.3993875,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.017492344,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-60.63942115,-1.226317,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.015328963,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-50.63942115,-1.05219425,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.013152428,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-40.63942115,-0.87150325,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.010893791,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9648,-30.63942115,-0.691756375,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.008646955,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-20.63942115,-0.507196625,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.006339958,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,-10.63942115,-0.326113,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.004076413,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-0.639421152,-0.134901375,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001686268,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9713,9.360578848,0.0557432,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.000696791,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,19.36057885,0.269496125,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.003368702,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,29.36057885,0.4595935,8,5.194,0.83976,29.35,0.132,6.64,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.005744919,0.1,0.015,0.00079,0.37,0.0022,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
