T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,28.77729308,1.16319505,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.011516783,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,18.77729308,0.763056337,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.007555013,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,8.777293077,0.342330198,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.003389408,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-1.222706923,-0.094818525,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.000938798,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-11.22270692,-0.517954851,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.005128266,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-21.22270692,-0.986455347,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.009766885,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-31.22270692,-1.389757426,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.013759975,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-9990.639421,-39.34812871,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.389585433,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-4990.639421,-36.46188119,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.361008725,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-990.6394212,-18.9759901,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.18788109,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-190.6394212,-6.577257426,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.065121361,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-90.63942115,-3.565252475,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.035299529,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-80.63942115,-3.2024,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.031706931,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-70.63942115,-2.849064356,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.028208558,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-60.63942115,-2.488519802,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.02463881,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-50.63942115,-2.121009901,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.021000098,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-40.63942115,-1.746545545,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.01729253,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-30.63942115,-1.352630693,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.013392383,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-20.63942115,-0.952522772,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.009430919,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-10.63942115,-0.545700693,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.005402977,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-0.639421152,-0.111840594,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001107333,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,9.360578848,0.322055248,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.003188666,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,19.36057885,0.804938416,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.007969687,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,29.36057885,1.193660396,10.1,5.1949,0.83971,39.36,0.02944,0.5,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.01181842,0.1,0.0093,0.0005,0.39,0.00133,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
