T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9972,28.77729308,1.30925,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.014230978,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,18.77729308,0.905861522,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.009846321,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,8.777293077,0.493267609,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.005361605,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9648,-1.222706923,0.08510863,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,9.25E-04,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9584,-11.22270692,-0.325840543,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.003541745,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9908,-21.22270692,-0.801535,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.008712337,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-31.22270692,-1.194933696,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.01298841,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0037,-9990.639421,-42.58317391,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.462860586,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-4990.639421,-36.51215217,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.396871219,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9907,-990.6394212,-20.59061957,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.223811082,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9584,-190.6394212,-6.916897826,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.075183672,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-90.63942115,-3.647452174,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.039646219,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-80.63942115,-3.269668478,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.035539875,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-70.63942115,-2.894918478,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.031466505,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.023,-60.63942115,-2.527818478,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.027476288,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9713,-50.63942115,-2.149832609,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.023367746,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9713,-40.63942115,-1.769578261,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.019234546,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9908,-30.63942115,-1.364507609,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.014831604,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,-20.63942115,-0.96882,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010530652,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9907,-10.63942115,-0.556956087,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.006053871,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9584,-0.639421152,-0.144720761,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001573052,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9907,9.360578848,0.264634348,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002876461,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,19.36057885,0.732414022,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.007961022,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,29.36057885,1.137115217,9.2,5.2671,0.83586,42.59,0.13352,3.09,9988.777293,0.2,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.012359948,0.1,0.0081,0.00043,0.46,0.00328,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
