T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,28.77729308,0.8529725,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010154435,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,18.77729308,0.553102262,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.006584551,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,8.777293077,0.256736786,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.003056391,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-1.222706923,-0.057483405,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.000684327,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-11.22270692,-0.356555119,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.004244704,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-21.22270692,-0.697612381,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.008304909,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-31.22270692,-0.995586667,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.011852222,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-9990.639421,-33.27330952,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.396110828,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-4990.639421,-28.03947619,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.333803288,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-990.6394212,-14.96452381,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.178149093,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-190.6394212,-4.918315476,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.058551375,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-90.63942115,-2.616388095,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.031147477,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-80.63942115,-2.350259524,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.02797928,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-70.63942115,-2.090334524,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.024884935,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-60.63942115,-1.818729762,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.021651545,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-50.63942115,-1.547966667,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.018428175,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-40.63942115,-1.269078571,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.015108078,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-30.63942115,-0.989308333,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.01177748,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-20.63942115,-0.69437,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.00826631,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-10.63942115,-0.400809881,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.004771546,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-0.639421152,-0.090143893,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001073142,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,9.360578848,0.216622024,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002578834,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,19.36057885,0.56620881,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.006740581,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,29.36057885,0.862732738,8.4,5.29,0.83465,33.34,0.31197,0.85,9988.777293,1.45,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010270628,0.1,0.018,0.00092,0.4,0.00567,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
