T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,8.777293077,0.355844156,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.004621353,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-1.222706923,-0.006467532,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,8.4004E-05,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-11.22270692,-0.363636364,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.00472255,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-21.22270692,-0.758441558,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.00984989,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-31.22270692,-1.105194805,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.014353179,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-9990.639421,-37.27272727,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.484061393,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-4990.639421,-31.42857143,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.408163265,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-990.6394212,-17.14285714,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.222634508,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-190.6394212,-5.714285714,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.074211503,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-90.63942115,-3.051948052,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.039635689,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-80.63942115,-2.74025974,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.035587789,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-70.63942115,-2.441558442,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.031708551,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-60.63942115,-2.12987013,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.027660651,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-50.63942115,-1.805194805,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.023444088,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-40.63942115,-1.480519481,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.019227526,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-30.63942115,-1.154545455,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.014994097,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-20.63942115,-0.811688312,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010541407,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-10.63942115,-0.462337662,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.006004385,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-0.639421152,-0.104025974,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001350987,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,9.360578848,0.262337662,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.003406983,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,19.36057885,0.668831169,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.008686119,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,29.36057885,1.009090909,7.7,5.319,0.83315,37.4,0.0654,1.62,9988.777293,0.58,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.013105077,0.1,0.019,0.00097,0.49,0.0019,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
