T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9836,28.77729308,2.223115498,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,3.30E-01,0.008203378,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,18.77729308,1.452949077,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.005361436,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,8.777293077,0.676087454,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,3.30E-01,0.002494788,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-1.222706923,-0.122794982,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,3.30E-01,0.000453118,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-11.22270692,-0.920238007,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,3.30E-01,0.003395712,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-21.22270692,-1.807141697,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.00666842,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-31.22270692,-2.598639114,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,3.30E-01,0.009589074,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-9990.639421,-54.99649446,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,3.30E-01,0.202939094,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-4990.639421,-50.94210332,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,3.30E-01,0.187978241,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-990.6394212,-35.21690037,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,3.30E-01,0.129951662,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-190.6394212,-13.22091144,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.048785651,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9707,-90.63942115,-7.011686347,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,3.30E-01,0.025873381,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-80.63942115,-6.289088561,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.023206969,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-70.63942115,-5.570295203,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.020554595,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,-60.63942115,-4.877819188,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,3.30E-01,0.017999333,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-50.63942115,-4.123608856,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.015216269,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-40.63942115,-3.37625572,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,3.30E-01,0.012458508,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9771,-30.63942115,-2.615162362,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,3.30E-01,0.009650046,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-20.63942115,-1.830926568,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,3.30E-01,0.006756187,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9642,-10.63942115,-1.056576753,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499821,3.30E-01,0.003898807,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9707,-0.639421152,-0.260096347,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,3.30E-01,0.000959765,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9771,9.360578848,0.553965683,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,3.30E-01,0.002044154,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9771,19.36057885,1.45003321,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,3.30E-01,0.005350676,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,29.36057885,2.241961993,27.1,5.285,0.8369,54.96,0.09,1.12,9988.777293,1.44,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,3.30E-01,0.008272922,1.00E-01,0.012,0.003,0.2,0.011,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
