T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,9988.777293,39.77185185,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.736515775,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,4988.777293,34.76537037,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.643803155,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,988.7772931,20.78542593,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.384915295,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,188.7772931,7.513918519,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.139146639,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,88.77729308,4.229066667,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.078316049,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,78.77729308,3.828166667,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.070891975,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,68.77729308,3.443968519,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.063777195,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,58.77729308,3.052411111,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.056526132,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,48.77729308,2.650177778,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.049077366,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,38.77729308,2.242812963,5.4,5.2103,0.83888,39.77,0.5738,12.45,9988.777293,0.37,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.041533573,0.1,0.0064,0.00034,0.74,0.0149,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
