T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
300,9988.777293,34.49438202,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.387577326,0.1,0.012,0.00062,0.39,0.000287,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,4988.777293,28.65168539,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.321929049,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,988.7772931,14.71910112,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.165383159,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,188.7772931,4.640449438,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.052139881,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,88.77729308,2.415730337,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.027143038,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,78.77729308,2.157303371,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.024239364,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,68.77729308,1.898876404,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.02133569,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,58.77729308,1.640449438,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.018432016,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,48.77729308,1.382022472,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.015528342,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,38.77729308,1.11011236,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.012473173,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,28.77729308,0.840449438,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.009443252,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,18.77729308,0.55505618,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.006236586,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,8.777293077,0.271910112,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.00305517,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-1.222706923,-0.018089888,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.00020326,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-11.22270692,-0.301123596,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.003383411,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-21.22270692,-0.629213483,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.007069815,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-31.22270692,-0.913483146,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.010263856,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-9990.639421,-34.26966292,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.385052392,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-4990.639421,-28.53932584,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.320666583,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-990.6394212,-14.71910112,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.165383159,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-190.6394212,-4.696629213,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.052771115,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-90.63942115,-2.483146067,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.027900518,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-80.63942115,-2.224719101,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.024996844,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-70.63942115,-1.97752809,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.022219417,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-60.63942115,-1.719101124,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.019315743,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-50.63942115,-1.460674157,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.016412069,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-40.63942115,-1.191011236,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.013382149,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-30.63942115,-0.919101124,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.010326979,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-20.63942115,-0.642696629,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.007221311,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-10.63942115,-0.358426966,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.004027269,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,-0.639421152,-0.069662921,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.00078273,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300,9.360578848,0.223595506,8.9,5.258,0.83632,34.38,0.0349,1.17,9988.777293,0.57,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5,0.33,0.002512309,,,,,,,,,0,7.90E-23,7.40E+15,0.0062,2.00E-28
