T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,9988.777293,39.09714516,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.630599116,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,4988.777293,33.37075806,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.538238033,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,988.7772931,19.01174194,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.306640999,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,188.7772931,6.876704839,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.110914594,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,88.77729308,3.887575806,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.062702836,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,78.77729308,3.527458065,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.056894485,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,68.77729308,3.172780645,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.051173881,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,58.77729308,2.817469355,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.045443054,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,48.77729308,2.443104839,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.039404917,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,38.77729308,2.063966129,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.033289776,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,28.77729308,1.676672581,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.027043106,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,18.77729308,1.276198871,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.020583853,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,8.777293077,0.856447097,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.013813663,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-1.222706923,0.432161613,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.006970349,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-11.22270692,0.014562289,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.000234881,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-21.22270692,-0.454242419,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.007326491,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-31.22270692,-0.859933871,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.013869901,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-9990.639421,-39.10233871,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.630682883,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-4990.639421,-33.37159677,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.538251561,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-990.6394212,-19.03554839,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.307024974,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-190.6394212,-6.964591935,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.112332128,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-90.63942115,-3.990572581,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.064364074,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-80.63942115,-3.647162903,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.058825208,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-70.63942115,-3.295780645,6.2,5.2627,0.83608,39.1,0.5235,12.02,9988.777293,0.48,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.053157752,0.1,0.0086,0.00046,0.63,0.4667,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
