T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
300.0224,28.77729308,1.631554098,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500112,0.33,0.006686697,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,18.77729308,1.10307541,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.004520801,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,8.777293077,0.574504098,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.002354525,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-1.222706923,0.025257914,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.000103517,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-11.22270692,-0.533508197,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.002186509,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-21.22270692,-1.141286475,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.004677404,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-31.22270692,-1.677143443,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.006873539,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-9990.639421,-39.005,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.159856557,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-4990.639421,-35.47156967,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.145375286,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0159,-990.6394212,-23.82663115,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.097650128,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-190.6394212,-8.858688525,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.036306101,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-90.63942115,-4.878696721,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.019994659,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,-80.63942115,-4.412159836,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.018082622,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-70.63942115,-3.941709426,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.016154547,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9642,-60.63942115,-3.488032787,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499821,0.33,0.014295216,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-50.63942115,-3.007077049,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.012324086,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0224,-40.63942115,-2.523132787,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500112,0.33,0.010340708,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-30.63942115,-2.015346721,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.008259618,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-20.63942115,-1.505558607,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.006170322,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-10.63942115,-0.973818033,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.003991058,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-0.639421152,-0.423042213,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.00173378,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0159,9.360578848,0.135724918,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.00055625,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,19.36057885,0.743019672,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.003045163,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,29.36057885,1.29380123,24.4,5.216,0.83857,39.03,0.238,4.3,9988.777293,2.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.005302464,0.1,0.0052,0.00028,0.16,0.002,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
