OPTIMIZATION VARIABLE OUTPUTS
levenberg-marquardt Optimization,Monte-Carlo Error Estimation
Description, Variable, Value (Mean), Unit
Iterations,I,41,[]
Monte Carlo num. datasets,Nm,15,[]
Monte Carlo dataset size,Nmd,40,[]
Densified (Ht Mt) dataset size,Nd,248,[]

OPTIMIZED PARAMETERS
Parameter, Variable, Value (Mean), Error (Std), Unit, Init Guess, Opt Lower Bound, Opt Upper Bound
Num. dipole moments per unit Vol.,n,1.7217e+024,8.4769e+022,[1/m^3],1.7803e+024,1e+022,1e+029
Magnetic moment,m,1.2548e-019,5.8359e-021,[J/T],1.3104e-019,1e-029,1e-019
Weiss mean field coefficient,al,0.010343,0.00028222,[],0.01,0,1
Antiferromagnetic susceptibility,Xaf,0.00775,0.00013378,[],0.0075846,0,0.1
Coefficient of proportionality,c,0.51283,0.0087846,[],0.5,0,1
Coefficient of coercivity,k,252.34,7.7373,[A/m],245.89,0,12000

OTHER OUTPUTS (AFTER OPTIMIZATION)
Description, Variable, Value (Mean), Error (Std), Value (Graphical), Error (Graphical), Unit
Sum of squared difference,S,2.7794e+011,3.0535e+011,     ,     ,[(A/m)^2]
Sample Mass,ma,9.2e-006,1e-007,     ,     ,[Kg]
Vol. of sample used in SQUID,v,1.7467e-009,1.9175e-011,     ,     ,[m^3]
Sample Density,pd,5267.1,8.1,     ,     ,[Kg/m^3]
Lattice parameter (per unit cell),A,8.3586e-010,4.3e-013,     ,     ,[m/unit cell]
Num. of formula units in unit cell,nfu,7.9975,0.012301,     ,     ,[f.u./unit cell]
Num. bohr magnetrons per f.u.,g,13536,629.55,     ,     ,[bohr.mag/f.u.]
Hysteresis Power Loss (DC),W,20215,301.06,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss (DC),Wm,3.838,0.057463,     ,     ,[W/(Kg.Hz)]
Hysteresis Power Loss Minor Loop (DC),WM,0.00056822,     ,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss Minor Loop (DC),WMm,1.0788e-007,     ,     ,     ,[W/(Kg.Hz)]
Decreasing curve M-intercept,Mdec_r,1575.5,276.03,     ,     ,[A/m]
Increasing curve M-intercept,Minc_r,-1576,274.89,     ,     ,[A/m]
M exchange bias,Mexr,-0.27787,1.4257,     ,     ,[A/m]
Remanence (exchange compensated),Mr_sym,1575.8,275.46,703.26,17.31,[A/m]
Saturation Magnetization + (tip avg),Msp,-50581,23101,     ,     ,[A/m]
Saturation Magnetization - (tip avg),Msn,58383,24597,     ,     ,[A/m]
Avg Saturation Magnetization (tip avg),Ms_avg,54482,23201,2.2433e+005,2447.3,[A/m]
Avg Saturation Magnetization (from n*m),Ms_nm,2.1607e+005,15218,2.2433e+005,2447.3,[A/m]
Decreasing curve H-intercept,Hdec_c,-558.03,39.224,     ,     ,[A/m]
Increasing curve H-intercept,Hinc_c,558.32,38.595,     ,     ,[A/m]
H exchange bias,Hexc,0.14301,0.60134,15.915,37.401,[A/m]
Coercivity (exchange compensated),Hc_sym,558.18,38.906,245.89,37.401,[A/m]
Applied Field at Saturation + (tip avg),Hsp,-1.3531e+005,53275,     ,     ,[A/m]
Applied Field at Saturation - (tip avg),Hsn,1.6187e+005,58778,     ,     ,[A/m]
Avg App. field at Saturation (tip avg),Hs_avg,1.4859e+005,54368,7.9488e+005,26.261,[A/m]
Max. Susceptibility,Xtmax,2.9986,     ,14.98,     ,[]
Init. Susceptibility,Xtinit,2.6608,     ,14.98,     ,[]

RAW INPUT DATA
 ,H [A/m], M [A/m], T [K], u0 [T.m/A], kb [J/K], eH [A/m], eM [A/m], eT [K], eu0 [T.m/A], ekb [J/K]
 ,7.9488e+005,2.2437e+005,300,1.2566e-006,1.38e-023,26.261,2463.1,1.5001,0,7.9e-030,
 ,3.9699e+005,1.9249e+005,299.98,1.2566e-006,1.38e-023,26.261,2113.1,1.5001,0,7.9e-030,
 ,78684,1.0883e+005,300.01,1.2566e-006,1.38e-023,26.261,1194.8,1.5,0,7.9e-030,
 ,15022,36236,300,1.2566e-006,1.38e-023,26.261,397.79,1.5,0,7.9e-030,
 ,7064.7,18940,300,1.2566e-006,1.38e-023,26.261,207.92,1.5,0,7.9e-030,
 ,6268.9,16944,299.97,1.2566e-006,1.38e-023,26.261,186.01,1.4999,0,7.9e-030,
 ,5473.1,15002,299.99,1.2566e-006,1.38e-023,26.261,164.69,1.5,0,7.9e-030,
 ,4677.3,13018,299.98,1.2566e-006,1.38e-023,26.261,142.91,1.5,0,7.9e-030,
 ,3881.6,11014,299.96,1.2566e-006,1.38e-023,26.261,120.91,1.5,0,7.9e-030,
 ,3085.8,9000.8,299.97,1.2566e-006,1.38e-023,26.261,98.809,1.4999,0,7.9e-030,
 ,2290,6896,300,1.2566e-006,1.38e-023,26.261,75.702,1.5,0,7.9e-030,
 ,1494.2,4771.3,299.98,1.2566e-006,1.38e-023,26.261,52.378,1.5,0,7.9e-030,
 ,698.47,2598.1,299.98,1.2566e-006,1.38e-023,26.261,28.521,1.4999,0,7.9e-030,
 ,-97.3,448.28,299.96,1.2566e-006,1.38e-023,26.261,4.9206,1.4999,0,7.9e-030,
 ,-893.07,-1716.2,299.96,1.2566e-006,1.38e-023,26.261,18.841,1.5,0,7.9e-030,
 ,-1688.8,-4221.8,299.99,1.2566e-006,1.38e-023,26.261,46.346,1.5,0,7.9e-030,
 ,-2484.6,-6293.8,300,1.2566e-006,1.38e-023,26.261,69.093,1.5,0,7.9e-030,
 ,-7.9503e+005,-2.2429e+005,300,1.2566e-006,1.38e-023,26.261,2462.2,1.4999,0,7.9e-030,
 ,-3.9714e+005,-1.9231e+005,300,1.2566e-006,1.38e-023,26.261,2111.2,1.4999,0,7.9e-030,
 ,-78833,-1.0845e+005,299.99,1.2566e-006,1.38e-023,26.261,1190.6,1.5,0,7.9e-030,
 ,-15171,-36432,299.96,1.2566e-006,1.38e-023,26.261,399.94,1.4999,0,7.9e-030,
 ,-7212.9,-19211,299.98,1.2566e-006,1.38e-023,26.261,210.9,1.5,0,7.9e-030,
 ,-6417.1,-17222,300,1.2566e-006,1.38e-023,26.261,189.06,1.5,0,7.9e-030,
 ,-5621.3,-15248,300,1.2566e-006,1.38e-023,26.261,167.39,1.5,0,7.9e-030,
 ,-4825.5,-13314,300.02,1.2566e-006,1.38e-023,26.261,146.16,1.4999,0,7.9e-030,
 ,-4029.8,-11323,299.97,1.2566e-006,1.38e-023,26.261,124.31,1.5,0,7.9e-030,
 ,-3234,-9320.5,299.97,1.2566e-006,1.38e-023,26.261,102.32,1.5001,0,7.9e-030,
 ,-2438.2,-7187,299.99,1.2566e-006,1.38e-023,26.261,78.898,1.4999,0,7.9e-030,
 ,-1642.4,-5102.9,299.98,1.2566e-006,1.38e-023,26.261,56.018,1.5,0,7.9e-030,
 ,-846.66,-2933.5,299.99,1.2566e-006,1.38e-023,26.261,32.204,1.4999,0,7.9e-030,
 ,-50.884,-762.26,299.96,1.2566e-006,1.38e-023,26.261,8.3679,1.5,0,7.9e-030,
 ,744.89,1393.9,299.99,1.2566e-006,1.38e-023,26.261,15.301,1.4999,0,7.9e-030,
 ,1540.7,3857.7,299.98,1.2566e-006,1.38e-023,26.261,42.349,1.5,0,7.9e-030,
 ,2336.4,5989.3,299.98,1.2566e-006,1.38e-023,26.261,65.749,1.5,0,7.9e-030,

MONTECARLO INPUT DATA SETS
 ,Hm 1 [A/m], Mm 1 [A/m], Tm 1 [K], u0m 1 [T.m/A], kbm 1 [J/K], ,Hm 2 [A/m], Mm 2 [A/m], Tm 2 [K], u0m 2 [T.m/A], kbm 2 [J/K], ,Hm 3 [A/m], Mm 3 [A/m], Tm 3 [K], u0m 3 [T.m/A], kbm 3 [J/K], ,Hm 4 [A/m], Mm 4 [A/m], Tm 4 [K], u0m 4 [T.m/A], kbm 4 [J/K], ,Hm 5 [A/m], Mm 5 [A/m], Tm 5 [K], u0m 5 [T.m/A], kbm 5 [J/K], ,Hm 6 [A/m], Mm 6 [A/m], Tm 6 [K], u0m 6 [T.m/A], kbm 6 [J/K], ,Hm 7 [A/m], Mm 7 [A/m], Tm 7 [K], u0m 7 [T.m/A], kbm 7 [J/K], ,Hm 8 [A/m], Mm 8 [A/m], Tm 8 [K], u0m 8 [T.m/A], kbm 8 [J/K], ,Hm 9 [A/m], Mm 9 [A/m], Tm 9 [K], u0m 9 [T.m/A], kbm 9 [J/K], ,Hm 10 [A/m], Mm 10 [A/m], Tm 10 [K], u0m 10 [T.m/A], kbm 10 [J/K], ,Hm 11 [A/m], Mm 11 [A/m], Tm 11 [K], u0m 11 [T.m/A], kbm 11 [J/K], ,Hm 12 [A/m], Mm 12 [A/m], Tm 12 [K], u0m 12 [T.m/A], kbm 12 [J/K], ,Hm 13 [A/m], Mm 13 [A/m], Tm 13 [K], u0m 13 [T.m/A], kbm 13 [J/K], ,Hm 14 [A/m], Mm 14 [A/m], Tm 14 [K], u0m 14 [T.m/A], kbm 14 [J/K], ,Hm 15 [A/m], Mm 15 [A/m], Tm 15 [K], u0m 15 [T.m/A], kbm 15 [J/K], ,
 ,7.949e+005,2.294e+005,303.2,1.2566e-006,1.38e-023, ,7.949e+005,2.254e+005,298.23,1.2566e-006,1.38e-023, ,3.9701e+005,1.9028e+005,299.63,1.2566e-006,1.38e-023, ,3.97e+005,1.9084e+005,301.66,1.2566e-006,1.38e-023, ,7.9489e+005,2.2885e+005,300.45,1.2566e-006,1.38e-023, ,7.9486e+005,2.2364e+005,297.87,1.2566e-006,1.38e-023, ,7.949e+005,2.2862e+005,302.64,1.2566e-006,1.38e-023, ,7.949e+005,2.2418e+005,301.41,1.2566e-006,1.38e-023, ,3.9698e+005,1.9025e+005,302.53,1.2566e-006,1.38e-023, ,7.9493e+005,2.2298e+005,302.31,1.2566e-006,1.38e-023, ,3.9699e+005,1.9178e+005,302.29,1.2566e-006,1.38e-023, ,15041,36533,302.12,1.2566e-006,1.38e-023, ,7.9494e+005,2.2508e+005,298.72,1.2566e-006,1.38e-023, ,7.9489e+005,2.2386e+005,299.33,1.2566e-006,1.38e-023, ,7.949e+005,2.242e+005,300.06,1.2566e-006,1.38e-023, ,
 ,7.9487e+005,2.2457e+005,297.32,1.2566e-006,1.38e-023, ,7.9489e+005,2.2455e+005,297.73,1.2566e-006,1.38e-023, ,78661,1.0701e+005,300.94,1.2566e-006,1.38e-023, ,78706,1.0878e+005,300.26,1.2566e-006,1.38e-023, ,3.9695e+005,1.8948e+005,299.23,1.2566e-006,1.38e-023, ,3.9702e+005,1.9385e+005,302.92,1.2566e-006,1.38e-023, ,7.9488e+005,2.2762e+005,300.29,1.2566e-006,1.38e-023, ,3.9699e+005,1.9491e+005,300.91,1.2566e-006,1.38e-023, ,78710,1.0905e+005,302.49,1.2566e-006,1.38e-023, ,7.9485e+005,2.2039e+005,298.06,1.2566e-006,1.38e-023, ,78702,1.1062e+005,301.17,1.2566e-006,1.38e-023, ,7090.8,18983,301.37,1.2566e-006,1.38e-023, ,3.9703e+005,1.8971e+005,301.43,1.2566e-006,1.38e-023, ,15028,36791,298.71,1.2566e-006,1.38e-023, ,7.9486e+005,2.2314e+005,299.17,1.2566e-006,1.38e-023, ,
 ,78735,1.0919e+005,302.4,1.2566e-006,1.38e-023, ,15045,36414,300.25,1.2566e-006,1.38e-023, ,7055.3,19102,301.56,1.2566e-006,1.38e-023, ,78650,1.0656e+005,299.03,1.2566e-006,1.38e-023, ,15011,36864,301.91,1.2566e-006,1.38e-023, ,3.9701e+005,1.9347e+005,299.31,1.2566e-006,1.38e-023, ,3.9698e+005,1.9476e+005,299.04,1.2566e-006,1.38e-023, ,3.9696e+005,1.9247e+005,299.2,1.2566e-006,1.38e-023, ,78683,1.0897e+005,298.3,1.2566e-006,1.38e-023, ,3.9703e+005,1.96e+005,300.47,1.2566e-006,1.38e-023, ,78694,1.0973e+005,300.16,1.2566e-006,1.38e-023, ,7014.7,18844,299.06,1.2566e-006,1.38e-023, ,78674,1.1015e+005,301.66,1.2566e-006,1.38e-023, ,7088.8,19041,299.53,1.2566e-006,1.38e-023, ,15027,35775,300.2,1.2566e-006,1.38e-023, ,
 ,78689,1.091e+005,300.85,1.2566e-006,1.38e-023, ,7074.1,19123,298.92,1.2566e-006,1.38e-023, ,4728.3,13073,301.85,1.2566e-006,1.38e-023, ,7105.6,19324,298.54,1.2566e-006,1.38e-023, ,14998,36390,300.5,1.2566e-006,1.38e-023, ,3.9701e+005,1.8851e+005,298.6,1.2566e-006,1.38e-023, ,78690,1.1043e+005,302.21,1.2566e-006,1.38e-023, ,7063.8,19179,298.13,1.2566e-006,1.38e-023, ,7067,19045,300.15,1.2566e-006,1.38e-023, ,3.9698e+005,1.9168e+005,299.81,1.2566e-006,1.38e-023, ,78674,1.0907e+005,299.9,1.2566e-006,1.38e-023, ,6288.3,17104,300.74,1.2566e-006,1.38e-023, ,15036,36490,302.15,1.2566e-006,1.38e-023, ,5465,14702,299.68,1.2566e-006,1.38e-023, ,7105.4,18971,299.42,1.2566e-006,1.38e-023, ,
 ,78658,1.082e+005,298.81,1.2566e-006,1.38e-023, ,6202.5,16906,299.97,1.2566e-006,1.38e-023, ,3915.4,11152,304.55,1.2566e-006,1.38e-023, ,7067.4,19127,298.29,1.2566e-006,1.38e-023, ,7079.3,18947,300.66,1.2566e-006,1.38e-023, ,7056.9,18643,296.63,1.2566e-006,1.38e-023, ,78686,1.087e+005,299.65,1.2566e-006,1.38e-023, ,6282.9,17011,299.94,1.2566e-006,1.38e-023, ,6268.9,16949,298.09,1.2566e-006,1.38e-023, ,15054,36568,300.88,1.2566e-006,1.38e-023, ,78651,1.078e+005,297.15,1.2566e-006,1.38e-023, ,6278.9,16838,300.6,1.2566e-006,1.38e-023, ,15015,36154,299.32,1.2566e-006,1.38e-023, ,4685.8,13272,300.19,1.2566e-006,1.38e-023, ,7062.7,18676,298.9,1.2566e-006,1.38e-023, ,
 ,15022,36170,301.07,1.2566e-006,1.38e-023, ,5470.3,14991,299.84,1.2566e-006,1.38e-023, ,3905.6,11053,299.39,1.2566e-006,1.38e-023, ,6246.8,17074,302.66,1.2566e-006,1.38e-023, ,6269.1,16949,301.63,1.2566e-006,1.38e-023, ,3841.5,11001,299.6,1.2566e-006,1.38e-023, ,7015.7,19191,301.59,1.2566e-006,1.38e-023, ,5482.4,14916,301.02,1.2566e-006,1.38e-023, ,4715.5,13005,299.88,1.2566e-006,1.38e-023, ,15006,35511,299.69,1.2566e-006,1.38e-023, ,14982,36331,298.23,1.2566e-006,1.38e-023, ,6228.4,16762,297.7,1.2566e-006,1.38e-023, ,7041,18668,299.25,1.2566e-006,1.38e-023, ,4656.3,13099,299.58,1.2566e-006,1.38e-023, ,6274.8,17370,300.16,1.2566e-006,1.38e-023, ,
 ,15012,36164,300.22,1.2566e-006,1.38e-023, ,5468.8,14878,298.53,1.2566e-006,1.38e-023, ,3885.2,10949,298.51,1.2566e-006,1.38e-023, ,5473,14825,300.15,1.2566e-006,1.38e-023, ,5480.3,14886,302.87,1.2566e-006,1.38e-023, ,3110,9110.9,298.14,1.2566e-006,1.38e-023, ,6276.8,16992,296.42,1.2566e-006,1.38e-023, ,5443.1,14812,300.72,1.2566e-006,1.38e-023, ,4707.2,12956,299,1.2566e-006,1.38e-023, ,4662.1,13037,298.57,1.2566e-006,1.38e-023, ,7123.6,19146,302.87,1.2566e-006,1.38e-023, ,5516.6,15066,299.39,1.2566e-006,1.38e-023, ,4670.8,13118,300.5,1.2566e-006,1.38e-023, ,3908.4,11024,300.63,1.2566e-006,1.38e-023, ,6261.7,16899,299.52,1.2566e-006,1.38e-023, ,
 ,15008,35830,299.82,1.2566e-006,1.38e-023, ,4688.8,12741,300.14,1.2566e-006,1.38e-023, ,3101.1,8960.1,299.14,1.2566e-006,1.38e-023, ,4664.1,12902,298.37,1.2566e-006,1.38e-023, ,4647.3,13176,302.48,1.2566e-006,1.38e-023, ,2305.5,6974.5,298.89,1.2566e-006,1.38e-023, ,5456.4,15006,301.38,1.2566e-006,1.38e-023, ,4687.3,13154,300.79,1.2566e-006,1.38e-023, ,3895.6,11084,302.02,1.2566e-006,1.38e-023, ,3100.5,9211.7,302.94,1.2566e-006,1.38e-023, ,7108.6,18882,301.15,1.2566e-006,1.38e-023, ,4683.3,13254,300.9,1.2566e-006,1.38e-023, ,4648.4,13035,299.09,1.2566e-006,1.38e-023, ,3072.8,8998.2,298.34,1.2566e-006,1.38e-023, ,5487.9,15093,299.9,1.2566e-006,1.38e-023, ,
 ,7051.9,18950,299.48,1.2566e-006,1.38e-023, ,3873.7,10988,296.57,1.2566e-006,1.38e-023, ,1528.3,4747.9,300.7,1.2566e-006,1.38e-023, ,3833.1,11126,298.29,1.2566e-006,1.38e-023, ,3850.4,11046,300.49,1.2566e-006,1.38e-023, ,-61.494,449.79,302.07,1.2566e-006,1.38e-023, ,4681.5,12941,302.36,1.2566e-006,1.38e-023, ,4629.8,13107,299.24,1.2566e-006,1.38e-023, ,3853.3,10947,300.16,1.2566e-006,1.38e-023, ,3057.3,9121.9,301.02,1.2566e-006,1.38e-023, ,7045.4,18498,298.96,1.2566e-006,1.38e-023, ,3108.4,9135.5,302.72,1.2566e-006,1.38e-023, ,3832.4,11057,300.56,1.2566e-006,1.38e-023, ,1486.9,4832.1,299.79,1.2566e-006,1.38e-023, ,4707,13102,301.59,1.2566e-006,1.38e-023, ,
 ,6259.6,16693,298.89,1.2566e-006,1.38e-023, ,2293.8,7064.9,301.16,1.2566e-006,1.38e-023, ,1497.6,4744.7,298.91,1.2566e-006,1.38e-023, ,2262.4,6996.6,298.89,1.2566e-006,1.38e-023, ,2257,6987.7,302.44,1.2566e-006,1.38e-023, ,-83.396,447.93,301.74,1.2566e-006,1.38e-023, ,3909.4,11226,300.46,1.2566e-006,1.38e-023, ,3089.7,9053.9,298.85,1.2566e-006,1.38e-023, ,3106.7,9115,299.66,1.2566e-006,1.38e-023, ,3056.5,9014.7,300.09,1.2566e-006,1.38e-023, ,6287.8,17341,301.5,1.2566e-006,1.38e-023, ,3070,8899,296.42,1.2566e-006,1.38e-023, ,3074.7,8963.9,298.87,1.2566e-006,1.38e-023, ,1480.4,4760.7,299.72,1.2566e-006,1.38e-023, ,3853.1,11115,298.68,1.2566e-006,1.38e-023, ,
