OPTIMIZATION VARIABLE OUTPUTS
levenberg-marquardt Optimization,Monte-Carlo Error Estimation
Description, Variable, Value (Mean), Unit
Iterations,I,41,[]
Monte Carlo num. datasets,Nm,15,[]
Monte Carlo dataset size,Nmd,40,[]
Densified (Ht Mt) dataset size,Nd,248,[]

OPTIMIZED PARAMETERS
Parameter, Variable, Value (Mean), Error (Std), Unit, Init Guess, Opt Lower Bound, Opt Upper Bound
Num. dipole moments per unit Vol.,n,1.7479e+024,3.7655e+022,[1/m^3],1.7617e+024,1e+022,1e+029
Magnetic moment,m,1.1816e-019,3.1679e-021,[J/T],1.2467e-019,1e-029,1e-019
Weiss mean field coefficient,al,0.010242,0.00014411,[],0.01,0,1
Antiferromagnetic susceptibility,Xaf,0.0077077,0.00016773,[],0.0075053,0,0.1
Coefficient of proportionality,c,0.51378,0.0059877,[],0.5,0,1
Coefficient of coercivity,k,191.51,6.019,[A/m],190.19,0,12000

OTHER OUTPUTS (AFTER OPTIMIZATION)
Description, Variable, Value (Mean), Error (Std), Value (Graphical), Error (Graphical), Unit
Sum of squared difference,S,4.3723e+010,4.217e+010,     ,     ,[(A/m)^2]
Sample Mass,ma,1.11e-005,1e-007,     ,     ,[Kg]
Vol. of sample used in SQUID,v,2.1297e-009,1.9908e-011,     ,     ,[m^3]
Sample Density,pd,5212,13,     ,     ,[Kg/m^3]
Lattice parameter (per unit cell),A,8.3879e-010,7e-013,     ,     ,[m/unit cell]
Num. of formula units in unit cell,nfu,7.9974,0.019949,     ,     ,[f.u./unit cell]
Num. bohr magnetrons per f.u.,g,12746,341.74,     ,     ,[bohr.mag/f.u.]
Hysteresis Power Loss (DC),W,20022,116.38,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss (DC),Wm,3.8414,0.024299,     ,     ,[W/(Kg.Hz)]
Hysteresis Power Loss Minor Loop (DC),WM,7.9361e-005,     ,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss Minor Loop (DC),WMm,1.5227e-008,     ,     ,     ,[W/(Kg.Hz)]
Decreasing curve M-intercept,Mdec_r,1218.5,103.57,     ,     ,[A/m]
Increasing curve M-intercept,Minc_r,-1217.1,97.865,     ,     ,[A/m]
M exchange bias,Mexr,0.68401,3.8865,     ,     ,[A/m]
Remanence (exchange compensated),Mr_sym,1217.8,100.68,708.83,26.12,[A/m]
Saturation Magnetization + (tip avg),Msp,-70486,18413,     ,     ,[A/m]
Saturation Magnetization - (tip avg),Msn,70880,20245,     ,     ,[A/m]
Avg Saturation Magnetization (tip avg),Ms_avg,70683,18522,2.1119e+005,1999.1,[A/m]
Avg Saturation Magnetization (from n*m),Ms_nm,2.0649e+005,5811.4,2.1119e+005,1999.1,[A/m]
Decreasing curve H-intercept,Hdec_c,-483.81,18.489,     ,     ,[A/m]
Increasing curve H-intercept,Hinc_c,483.32,16.211,     ,     ,[A/m]
H exchange bias,Hexc,-0.24449,1.5195,143.24,37.401,[A/m]
Coercivity (exchange compensated),Hc_sym,483.56,17.321,190.19,37.401,[A/m]
Applied Field at Saturation + (tip avg),Hsp,-1.8303e+005,51993,     ,     ,[A/m]
Applied Field at Saturation - (tip avg),Hsn,1.927e+005,52665,     ,     ,[A/m]
Avg App. field at Saturation (tip avg),Hs_avg,1.8787e+005,50516,7.9488e+005,26.261,[A/m]
Max. Susceptibility,Xtmax,2.6667,     ,27.132,     ,[]
Init. Susceptibility,Xtinit,2.4034,     ,27.132,     ,[]

RAW INPUT DATA
 ,H [A/m], M [A/m], T [K], u0 [T.m/A], kb [J/K], eH [A/m], eM [A/m], eT [K], eu0 [T.m/A], ekb [J/K]
 ,7.9488e+005,2.1076e+005,300,1.2566e-006,1.38e-023,26.261,1970.1,1.5,0,7.9e-030,
 ,3.9699e+005,1.9e+005,299.98,1.2566e-006,1.38e-023,26.261,1776.1,1.4999,0,7.9e-030,
 ,78684,1.2302e+005,299.99,1.2566e-006,1.38e-023,26.261,1150,1.5,0,7.9e-030,
 ,15022,43383,299.99,1.2566e-006,1.38e-023,26.261,405.54,1.5,0,7.9e-030,
 ,7064.7,22932,300.02,1.2566e-006,1.38e-023,26.261,214.37,1.5001,0,7.9e-030,
 ,6268.9,20518,300.02,1.2566e-006,1.38e-023,26.261,191.8,1.5001,0,7.9e-030,
 ,5473.1,18172,300.02,1.2566e-006,1.38e-023,26.261,169.87,1.5001,0,7.9e-030,
 ,4677.3,15747,300,1.2566e-006,1.38e-023,26.261,147.2,1.5,0,7.9e-030,
 ,3881.6,13299,299.98,1.2566e-006,1.38e-023,26.261,124.32,1.4999,0,7.9e-030,
 ,3085.8,10793,299.99,1.2566e-006,1.38e-023,26.261,100.89,1.5,0,7.9e-030,
 ,2290,8173,299.99,1.2566e-006,1.38e-023,26.261,76.4,1.5,0,7.9e-030,
 ,1494.2,5495.3,299.99,1.2566e-006,1.38e-023,26.261,51.37,1.5,0,7.9e-030,
 ,698.47,2711.8,299.98,1.2566e-006,1.38e-023,26.261,25.349,1.4999,0,7.9e-030,
 ,-97.3,-183.54,299.98,1.2566e-006,1.38e-023,26.261,1.7157,1.4999,0,7.9e-030,
 ,-893.07,-2983.9,299.98,1.2566e-006,1.38e-023,26.261,27.893,1.4999,0,7.9e-030,
 ,-1688.8,-6107,299.99,1.2566e-006,1.38e-023,26.261,57.088,1.5,0,7.9e-030,
 ,-2484.6,-8809.2,300,1.2566e-006,1.38e-023,26.261,82.347,1.5,0,7.9e-030,
 ,-7.9503e+005,-2.1164e+005,299.98,1.2566e-006,1.38e-023,26.261,1978.4,1.4999,0,7.9e-030,
 ,-3.9714e+005,-1.9064e+005,299.99,1.2566e-006,1.38e-023,26.261,1782.1,1.5,0,7.9e-030,
 ,-78833,-1.2331e+005,299.98,1.2566e-006,1.38e-023,26.261,1152.7,1.4999,0,7.9e-030,
 ,-15171,-44301,300,1.2566e-006,1.38e-023,26.261,414.12,1.5,0,7.9e-030,
 ,-7212.9,-24197,299.99,1.2566e-006,1.38e-023,26.261,226.19,1.5,0,7.9e-030,
 ,-6417.1,-21780,300.02,1.2566e-006,1.38e-023,26.261,203.6,1.5001,0,7.9e-030,
 ,-5621.3,-19443,299.99,1.2566e-006,1.38e-023,26.261,181.75,1.5,0,7.9e-030,
 ,-4825.5,-17060,300,1.2566e-006,1.38e-023,26.261,159.48,1.5,0,7.9e-030,
 ,-4029.8,-14673,299.99,1.2566e-006,1.38e-023,26.261,137.16,1.5,0,7.9e-030,
 ,-3234,-12143,300.01,1.2566e-006,1.38e-023,26.261,113.51,1.5,0,7.9e-030,
 ,-2438.2,-9584.6,299.98,1.2566e-006,1.38e-023,26.261,89.596,1.4999,0,7.9e-030,
 ,-1642.4,-6971,299.98,1.2566e-006,1.38e-023,26.261,65.165,1.4999,0,7.9e-030,
 ,-846.66,-4227,299.99,1.2566e-006,1.38e-023,26.261,39.514,1.5,0,7.9e-030,
 ,-50.884,-1380.6,299.97,1.2566e-006,1.38e-023,26.261,12.906,1.4999,0,7.9e-030,
 ,744.89,1474.4,299.99,1.2566e-006,1.38e-023,26.261,13.783,1.5,0,7.9e-030,
 ,1540.7,4649.7,300,1.2566e-006,1.38e-023,26.261,43.465,1.5,0,7.9e-030,
 ,2336.4,7422,299.99,1.2566e-006,1.38e-023,26.261,69.381,1.5,0,7.9e-030,

MONTECARLO INPUT DATA SETS
 ,Hm 1 [A/m], Mm 1 [A/m], Tm 1 [K], u0m 1 [T.m/A], kbm 1 [J/K], ,Hm 2 [A/m], Mm 2 [A/m], Tm 2 [K], u0m 2 [T.m/A], kbm 2 [J/K], ,Hm 3 [A/m], Mm 3 [A/m], Tm 3 [K], u0m 3 [T.m/A], kbm 3 [J/K], ,Hm 4 [A/m], Mm 4 [A/m], Tm 4 [K], u0m 4 [T.m/A], kbm 4 [J/K], ,Hm 5 [A/m], Mm 5 [A/m], Tm 5 [K], u0m 5 [T.m/A], kbm 5 [J/K], ,Hm 6 [A/m], Mm 6 [A/m], Tm 6 [K], u0m 6 [T.m/A], kbm 6 [J/K], ,Hm 7 [A/m], Mm 7 [A/m], Tm 7 [K], u0m 7 [T.m/A], kbm 7 [J/K], ,Hm 8 [A/m], Mm 8 [A/m], Tm 8 [K], u0m 8 [T.m/A], kbm 8 [J/K], ,Hm 9 [A/m], Mm 9 [A/m], Tm 9 [K], u0m 9 [T.m/A], kbm 9 [J/K], ,Hm 10 [A/m], Mm 10 [A/m], Tm 10 [K], u0m 10 [T.m/A], kbm 10 [J/K], ,Hm 11 [A/m], Mm 11 [A/m], Tm 11 [K], u0m 11 [T.m/A], kbm 11 [J/K], ,Hm 12 [A/m], Mm 12 [A/m], Tm 12 [K], u0m 12 [T.m/A], kbm 12 [J/K], ,Hm 13 [A/m], Mm 13 [A/m], Tm 13 [K], u0m 13 [T.m/A], kbm 13 [J/K], ,Hm 14 [A/m], Mm 14 [A/m], Tm 14 [K], u0m 14 [T.m/A], kbm 14 [J/K], ,Hm 15 [A/m], Mm 15 [A/m], Tm 15 [K], u0m 15 [T.m/A], kbm 15 [J/K], ,
 ,7.9487e+005,2.1346e+005,298.74,1.2566e-006,1.38e-023, ,7.9491e+005,2.1229e+005,304.29,1.2566e-006,1.38e-023, ,7.9497e+005,2.1284e+005,302.2,1.2566e-006,1.38e-023, ,7.9491e+005,2.129e+005,300.91,1.2566e-006,1.38e-023, ,7.9488e+005,2.133e+005,299.77,1.2566e-006,1.38e-023, ,3.9698e+005,1.9033e+005,299.77,1.2566e-006,1.38e-023, ,7.9494e+005,2.0922e+005,300.92,1.2566e-006,1.38e-023, ,3.9699e+005,1.9123e+005,299.76,1.2566e-006,1.38e-023, ,7.9484e+005,2.1499e+005,299.84,1.2566e-006,1.38e-023, ,7.9491e+005,2.1326e+005,300.71,1.2566e-006,1.38e-023, ,3.9702e+005,1.92e+005,300.99,1.2566e-006,1.38e-023, ,7029.7,22919,300.84,1.2566e-006,1.38e-023, ,7.9491e+005,2.1127e+005,299.85,1.2566e-006,1.38e-023, ,7.9489e+005,2.1245e+005,302.41,1.2566e-006,1.38e-023, ,3.9701e+005,1.8606e+005,298.94,1.2566e-006,1.38e-023, ,
 ,78711,1.2312e+005,301.76,1.2566e-006,1.38e-023, ,3.9702e+005,1.9321e+005,302.46,1.2566e-006,1.38e-023, ,7.9492e+005,2.1252e+005,301.74,1.2566e-006,1.38e-023, ,7.9486e+005,2.0954e+005,299.6,1.2566e-006,1.38e-023, ,7.9485e+005,2.1023e+005,299.5,1.2566e-006,1.38e-023, ,15043,43920,303.02,1.2566e-006,1.38e-023, ,7.9485e+005,2.0882e+005,297.91,1.2566e-006,1.38e-023, ,3.9696e+005,1.9015e+005,298.95,1.2566e-006,1.38e-023, ,3.9703e+005,1.8962e+005,297.93,1.2566e-006,1.38e-023, ,7.9489e+005,2.1199e+005,299.17,1.2566e-006,1.38e-023, ,3.9701e+005,1.9042e+005,299.68,1.2566e-006,1.38e-023, ,5498.9,17991,299.26,1.2566e-006,1.38e-023, ,3.9706e+005,1.9076e+005,300.07,1.2566e-006,1.38e-023, ,78695,1.2324e+005,300.29,1.2566e-006,1.38e-023, ,78725,1.2426e+005,301.45,1.2566e-006,1.38e-023, ,
 ,78711,1.2264e+005,300.5,1.2566e-006,1.38e-023, ,3.97e+005,1.8999e+005,299.81,1.2566e-006,1.38e-023, ,7.9489e+005,2.0947e+005,300.25,1.2566e-006,1.38e-023, ,7.9485e+005,2.0884e+005,298.19,1.2566e-006,1.38e-023, ,3.9701e+005,1.925e+005,300.79,1.2566e-006,1.38e-023, ,15038,43864,297.8,1.2566e-006,1.38e-023, ,3.9705e+005,1.9139e+005,299.17,1.2566e-006,1.38e-023, ,78696,1.2402e+005,300.92,1.2566e-006,1.38e-023, ,78673,1.2323e+005,300.04,1.2566e-006,1.38e-023, ,3.97e+005,1.905e+005,301.44,1.2566e-006,1.38e-023, ,3.97e+005,1.8952e+005,298.12,1.2566e-006,1.38e-023, ,3114,10979,301.69,1.2566e-006,1.38e-023, ,3.97e+005,1.901e+005,299.91,1.2566e-006,1.38e-023, ,78682,1.229e+005,298.68,1.2566e-006,1.38e-023, ,78678,1.24e+005,300.39,1.2566e-006,1.38e-023, ,
 ,78695,1.2194e+005,298.73,1.2566e-006,1.38e-023, ,3.97e+005,1.8998e+005,298.54,1.2566e-006,1.38e-023, ,7.9486e+005,2.0845e+005,299.86,1.2566e-006,1.38e-023, ,78689,1.2035e+005,298.94,1.2566e-006,1.38e-023, ,78709,1.2389e+005,299.16,1.2566e-006,1.38e-023, ,7066,23432,302.41,1.2566e-006,1.38e-023, ,3.9699e+005,1.9064e+005,298.18,1.2566e-006,1.38e-023, ,78664,1.2277e+005,300.29,1.2566e-006,1.38e-023, ,7044.7,23052,300.52,1.2566e-006,1.38e-023, ,3.97e+005,1.88e+005,299.68,1.2566e-006,1.38e-023, ,78698,1.2363e+005,301.11,1.2566e-006,1.38e-023, ,3079.6,10913,300.68,1.2566e-006,1.38e-023, ,3.9699e+005,1.8831e+005,299.21,1.2566e-006,1.38e-023, ,15042,43788,299.25,1.2566e-006,1.38e-023, ,78657,1.2374e+005,300.21,1.2566e-006,1.38e-023, ,
 ,15025,43636,301.44,1.2566e-006,1.38e-023, ,78694,1.2346e+005,303.59,1.2566e-006,1.38e-023, ,3.9699e+005,1.9059e+005,301.09,1.2566e-006,1.38e-023, ,14999,44384,300.65,1.2566e-006,1.38e-023, ,7049.6,22750,298.27,1.2566e-006,1.38e-023, ,7061.4,23211,301.16,1.2566e-006,1.38e-023, ,78694,1.2157e+005,299.43,1.2566e-006,1.38e-023, ,78617,1.2258e+005,297.97,1.2566e-006,1.38e-023, ,6295.9,20361,295.62,1.2566e-006,1.38e-023, ,78678,1.219e+005,300.4,1.2566e-006,1.38e-023, ,78667,1.2192e+005,299.16,1.2566e-006,1.38e-023, ,3073.8,10814,299.69,1.2566e-006,1.38e-023, ,78722,1.2336e+005,302.68,1.2566e-006,1.38e-023, ,14993,42544,297.38,1.2566e-006,1.38e-023, ,78646,1.2246e+005,300.2,1.2566e-006,1.38e-023, ,
 ,14991,43494,298.54,1.2566e-006,1.38e-023, ,78686,1.2323e+005,302.5,1.2566e-006,1.38e-023, ,78679,1.2392e+005,300.63,1.2566e-006,1.38e-023, ,6276.1,20523,301,1.2566e-006,1.38e-023, ,7043.5,22641,297.06,1.2566e-006,1.38e-023, ,7032.7,23111,300.4,1.2566e-006,1.38e-023, ,7012,22697,301.68,1.2566e-006,1.38e-023, ,15014,43417,300.27,1.2566e-006,1.38e-023, ,5432.5,17954,297.57,1.2566e-006,1.38e-023, ,78664,1.2087e+005,298.6,1.2566e-006,1.38e-023, ,5477.9,17991,302.91,1.2566e-006,1.38e-023, ,3056.7,10732,298.79,1.2566e-006,1.38e-023, ,78685,1.2217e+005,300.68,1.2566e-006,1.38e-023, ,7117.8,23207,299.85,1.2566e-006,1.38e-023, ,7052.3,22891,301.7,1.2566e-006,1.38e-023, ,
 ,7074.2,23279,300.78,1.2566e-006,1.38e-023, ,78666,1.227e+005,298.87,1.2566e-006,1.38e-023, ,78678,1.2347e+005,298.84,1.2566e-006,1.38e-023, ,6265.8,20297,300.46,1.2566e-006,1.38e-023, ,6273.5,20509,304.29,1.2566e-006,1.38e-023, ,7029.6,22954,298.14,1.2566e-006,1.38e-023, ,6268.3,20795,300.93,1.2566e-006,1.38e-023, ,5484.2,18283,299.11,1.2566e-006,1.38e-023, ,3887.6,13143,300.45,1.2566e-006,1.38e-023, ,5499,18224,299.79,1.2566e-006,1.38e-023, ,3890,13576,298.43,1.2566e-006,1.38e-023, ,2293.4,8150.2,298.85,1.2566e-006,1.38e-023, ,7055.6,22996,300.95,1.2566e-006,1.38e-023, ,7077.5,23109,299.24,1.2566e-006,1.38e-023, ,3087.1,10732,300.97,1.2566e-006,1.38e-023, ,
 ,7054.3,22859,299.05,1.2566e-006,1.38e-023, ,3931.3,13471,301.65,1.2566e-006,1.38e-023, ,78674,1.2105e+005,296.54,1.2566e-006,1.38e-023, ,3047,10755,303.25,1.2566e-006,1.38e-023, ,4694.2,15922,303.07,1.2566e-006,1.38e-023, ,6315.8,20430,300.63,1.2566e-006,1.38e-023, ,6247,20683,298.02,1.2566e-006,1.38e-023, ,4648.2,15832,299.44,1.2566e-006,1.38e-023, ,3862.5,13126,299.7,1.2566e-006,1.38e-023, ,5467.8,18074,298.95,1.2566e-006,1.38e-023, ,3136.6,10857,297.66,1.2566e-006,1.38e-023, ,1523.4,5526.8,302.07,1.2566e-006,1.38e-023, ,6293.2,20528,302.37,1.2566e-006,1.38e-023, ,6237,20647,300.89,1.2566e-006,1.38e-023, ,3072.6,10707,299.92,1.2566e-006,1.38e-023, ,
 ,6264.3,20506,298.4,1.2566e-006,1.38e-023, ,3901.6,13181,297.69,1.2566e-006,1.38e-023, ,6278.8,20828,299.4,1.2566e-006,1.38e-023, ,2318,8195.2,299.23,1.2566e-006,1.38e-023, ,4647.5,15822,300.57,1.2566e-006,1.38e-023, ,6272.9,20243,300.19,1.2566e-006,1.38e-023, ,5518.2,18220,299.48,1.2566e-006,1.38e-023, ,3867.6,13514,299.56,1.2566e-006,1.38e-023, ,3072.1,10743,299.69,1.2566e-006,1.38e-023, ,5441.3,18029,298.73,1.2566e-006,1.38e-023, ,1506.8,5496.6,298.47,1.2566e-006,1.38e-023, ,1479,5443.5,301.95,1.2566e-006,1.38e-023, ,3853.5,13516,301.15,1.2566e-006,1.38e-023, ,4658.5,15967,302.19,1.2566e-006,1.38e-023, ,2320.1,8249.8,301.01,1.2566e-006,1.38e-023, ,
 ,6258.7,20283,297.57,1.2566e-006,1.38e-023, ,3097.8,10886,301.09,1.2566e-006,1.38e-023, ,4700.1,15929,299.57,1.2566e-006,1.38e-023, ,727.18,2713.6,299.14,1.2566e-006,1.38e-023, ,3883.7,13471,300.59,1.2566e-006,1.38e-023, ,5485,18356,299.39,1.2566e-006,1.38e-023, ,5513.5,18143,299.41,1.2566e-006,1.38e-023, ,3865,13389,299.54,1.2566e-006,1.38e-023, ,1504.3,5466.4,300.1,1.2566e-006,1.38e-023, ,3900.7,13571,299.95,1.2566e-006,1.38e-023, ,739.17,2712.1,300.44,1.2566e-006,1.38e-023, ,1478.6,5419.8,301.12,1.2566e-006,1.38e-023, ,3843.3,13429,299.05,1.2566e-006,1.38e-023, ,3115.4,10915,301.31,1.2566e-006,1.38e-023, ,2251.6,8182.8,299.86,1.2566e-006,1.38e-023, ,
