OPTIMIZATION VARIABLE OUTPUTS
levenberg-marquardt Optimization,Monte-Carlo Error Estimation
Description, Variable, Value (Mean), Unit
Iterations,I,41,[]
Monte Carlo num. datasets,Nm,15,[]
Monte Carlo dataset size,Nmd,40,[]
Densified (Ht Mt) dataset size,Nd,248,[]

OPTIMIZED PARAMETERS
Parameter, Variable, Value (Mean), Error (Std), Unit, Init Guess, Opt Lower Bound, Opt Upper Bound
Num. dipole moments per unit Vol.,n,1.7552e+024,4.639e+022,[1/m^3],1.7696e+024,1e+022,1e+029
Magnetic moment,m,1.1606e-019,3.3029e-021,[J/T],1.1778e-019,1e-029,1e-019
Weiss mean field coefficient,al,0.010136,0.00010094,[],0.01,0,1
Antiferromagnetic susceptibility,Xaf,0.0076901,0.00010331,[],0.0075388,0,0.1
Coefficient of proportionality,c,0.505,0.003199,[],0.5,0,1
Coefficient of coercivity,k,224.18,4.1534,[A/m],219.63,0,12000

OTHER OUTPUTS (AFTER OPTIMIZATION)
Description, Variable, Value (Mean), Error (Std), Value (Graphical), Error (Graphical), Unit
Sum of squared difference,S,1.0803e+011,4.0176e+010,     ,     ,[(A/m)^2]
Sample Mass,ma,1.14e-005,1e-007,     ,     ,[Kg]
Vol. of sample used in SQUID,v,2.1775e-009,1.954e-011,     ,     ,[m^3]
Sample Density,pd,5235.3,9.9,     ,     ,[Kg/m^3]
Lattice parameter (per unit cell),A,8.3754e-010,5.3e-013,     ,     ,[m/unit cell]
Num. of formula units in unit cell,nfu,7.9973,0.015124,     ,     ,[f.u./unit cell]
Num. bohr magnetrons per f.u.,g,12520,356.3,     ,     ,[bohr.mag/f.u.]
Hysteresis Power Loss (DC),W,19955,90.48,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss (DC),Wm,3.8116,0.018726,     ,     ,[W/(Kg.Hz)]
Hysteresis Power Loss Minor Loop (DC),WM,4.8315e-005,     ,     ,     ,[W/(m^3.Hz)]
Hysteresis Power Loss Minor Loop (DC),WMm,9.2287e-009,     ,     ,     ,[W/(Kg.Hz)]
Decreasing curve M-intercept,Mdec_r,1182.9,81.055,     ,     ,[A/m]
Increasing curve M-intercept,Minc_r,-1183.3,81.78,     ,     ,[A/m]
M exchange bias,Mexr,-0.20557,4.8184,     ,     ,[A/m]
Remanence (exchange compensated),Mr_sym,1183.1,81.276,874.3,26.229,[A/m]
Saturation Magnetization + (tip avg),Msp,-60997,20587,     ,     ,[A/m]
Saturation Magnetization - (tip avg),Msn,65863,17395,     ,     ,[A/m]
Avg Saturation Magnetization (tip avg),Ms_avg,63430,18099,2.0041e+005,2.0041e+005,[A/m]
Avg Saturation Magnetization (from n*m),Ms_nm,2.0362e+005,4591.8,2.0041e+005,2.0041e+005,[A/m]
Decreasing curve H-intercept,Hdec_c,-484.92,13.851,     ,     ,[A/m]
Increasing curve H-intercept,Hinc_c,485.05,13.829,     ,     ,[A/m]
H exchange bias,Hexc,0.064413,1.926,137.67,37.401,[A/m]
Coercivity (exchange compensated),Hc_sym,484.98,13.705,219.63,37.401,[A/m]
Applied Field at Saturation + (tip avg),Hsp,-1.7275e+005,61608,     ,     ,[A/m]
Applied Field at Saturation - (tip avg),Hsn,1.8946e+005,48016,     ,     ,[A/m]
Avg App. field at Saturation (tip avg),Hs_avg,1.811e+005,53152,7.9488e+005,26.261,[A/m]
Max. Susceptibility,Xtmax,2.584,     ,31.662,     ,[]
Init. Susceptibility,Xtinit,2.3299,     ,31.662,     ,[]

RAW INPUT DATA
 ,H [A/m], M [A/m], T [K], u0 [T.m/A], kb [J/K], eH [A/m], eM [A/m], eT [K], eu0 [T.m/A], ekb [J/K]
 ,7.9488e+005,2.0746e+005,300.01,1.2566e-006,1.38e-023,26.261,1861.7,1.5,0,7.9e-030,
 ,3.9699e+005,1.7384e+005,299.99,1.2566e-006,1.38e-023,26.261,1559.9,1.5,0,7.9e-030,
 ,78684,1.1375e+005,300,1.2566e-006,1.38e-023,26.261,1020.7,1.5,0,7.9e-030,
 ,15022,43595,300.01,1.2566e-006,1.38e-023,26.261,391.19,1.5,0,7.9e-030,
 ,7064.7,24069,299.96,1.2566e-006,1.38e-023,26.261,215.99,1.4998,0,7.9e-030,
 ,6268.9,21693,299.98,1.2566e-006,1.38e-023,26.261,194.66,1.4999,0,7.9e-030,
 ,5473.1,19337,299.98,1.2566e-006,1.38e-023,26.261,173.52,1.4999,0,7.9e-030,
 ,4677.3,16896,299.99,1.2566e-006,1.38e-023,26.261,151.61,1.5,0,7.9e-030,
 ,3881.6,14388,299.98,1.2566e-006,1.38e-023,26.261,129.11,1.4999,0,7.9e-030,
 ,3085.8,11717,300,1.2566e-006,1.38e-023,26.261,105.14,1.5,0,7.9e-030,
 ,2290,8936.5,299.99,1.2566e-006,1.38e-023,26.261,80.191,1.5,0,7.9e-030,
 ,1494.2,6085.7,299.98,1.2566e-006,1.38e-023,26.261,54.61,1.4999,0,7.9e-030,
 ,698.47,3053.1,299.97,1.2566e-006,1.38e-023,26.261,27.397,1.4999,0,7.9e-030,
 ,-97.3,-57.652,299.98,1.2566e-006,1.38e-023,26.261,0.51736,1.4999,0,7.9e-030,
 ,-893.07,-3144.8,300,1.2566e-006,1.38e-023,26.261,28.22,1.5,0,7.9e-030,
 ,-1688.8,-6623.3,299.98,1.2566e-006,1.38e-023,26.261,59.434,1.4999,0,7.9e-030,
 ,-2484.6,-9477,299.99,1.2566e-006,1.38e-023,26.261,85.042,1.5,0,7.9e-030,
 ,-7.9503e+005,-1.933e+005,300,1.2566e-006,1.38e-023,26.261,1734.6,1.5,0,7.9e-030,
 ,-3.9714e+005,-1.7381e+005,300,1.2566e-006,1.38e-023,26.261,1559.7,1.5,0,7.9e-030,
 ,-78833,-1.1391e+005,300,1.2566e-006,1.38e-023,26.261,1022.2,1.5,0,7.9e-030,
 ,-15171,-44476,299.98,1.2566e-006,1.38e-023,26.261,399.1,1.4999,0,7.9e-030,
 ,-7212.9,-25334,299.99,1.2566e-006,1.38e-023,26.261,227.34,1.5,0,7.9e-030,
 ,-6417.1,-22955,299.98,1.2566e-006,1.38e-023,26.261,205.99,1.4999,0,7.9e-030,
 ,-5621.3,-20662,299.98,1.2566e-006,1.38e-023,26.261,185.41,1.4999,0,7.9e-030,
 ,-4825.5,-18215,299.99,1.2566e-006,1.38e-023,26.261,163.45,1.5,0,7.9e-030,
 ,-4029.8,-15776,300.01,1.2566e-006,1.38e-023,26.261,141.57,1.5,0,7.9e-030,
 ,-3234,-13151,300.02,1.2566e-006,1.38e-023,26.261,118.01,1.5001,0,7.9e-030,
 ,-2438.2,-10466,299.99,1.2566e-006,1.38e-023,26.261,93.915,1.5,0,7.9e-030,
 ,-1642.4,-7681.4,299.97,1.2566e-006,1.38e-023,26.261,68.929,1.4999,0,7.9e-030,
 ,-846.66,-4688.1,300.02,1.2566e-006,1.38e-023,26.261,42.068,1.5001,0,7.9e-030,
 ,-50.884,-1611.1,299.97,1.2566e-006,1.38e-023,26.261,14.457,1.4999,0,7.9e-030,
 ,744.89,1530.3,299.98,1.2566e-006,1.38e-023,26.261,13.732,1.4999,0,7.9e-030,
 ,1540.7,5043,300,1.2566e-006,1.38e-023,26.261,45.253,1.5,0,7.9e-030,
 ,2336.4,7957.1,299.98,1.2566e-006,1.38e-023,26.261,71.402,1.4999,0,7.9e-030,

MONTECARLO INPUT DATA SETS
 ,Hm 1 [A/m], Mm 1 [A/m], Tm 1 [K], u0m 1 [T.m/A], kbm 1 [J/K], ,Hm 2 [A/m], Mm 2 [A/m], Tm 2 [K], u0m 2 [T.m/A], kbm 2 [J/K], ,Hm 3 [A/m], Mm 3 [A/m], Tm 3 [K], u0m 3 [T.m/A], kbm 3 [J/K], ,Hm 4 [A/m], Mm 4 [A/m], Tm 4 [K], u0m 4 [T.m/A], kbm 4 [J/K], ,Hm 5 [A/m], Mm 5 [A/m], Tm 5 [K], u0m 5 [T.m/A], kbm 5 [J/K], ,Hm 6 [A/m], Mm 6 [A/m], Tm 6 [K], u0m 6 [T.m/A], kbm 6 [J/K], ,Hm 7 [A/m], Mm 7 [A/m], Tm 7 [K], u0m 7 [T.m/A], kbm 7 [J/K], ,Hm 8 [A/m], Mm 8 [A/m], Tm 8 [K], u0m 8 [T.m/A], kbm 8 [J/K], ,Hm 9 [A/m], Mm 9 [A/m], Tm 9 [K], u0m 9 [T.m/A], kbm 9 [J/K], ,Hm 10 [A/m], Mm 10 [A/m], Tm 10 [K], u0m 10 [T.m/A], kbm 10 [J/K], ,Hm 11 [A/m], Mm 11 [A/m], Tm 11 [K], u0m 11 [T.m/A], kbm 11 [J/K], ,Hm 12 [A/m], Mm 12 [A/m], Tm 12 [K], u0m 12 [T.m/A], kbm 12 [J/K], ,Hm 13 [A/m], Mm 13 [A/m], Tm 13 [K], u0m 13 [T.m/A], kbm 13 [J/K], ,Hm 14 [A/m], Mm 14 [A/m], Tm 14 [K], u0m 14 [T.m/A], kbm 14 [J/K], ,Hm 15 [A/m], Mm 15 [A/m], Tm 15 [K], u0m 15 [T.m/A], kbm 15 [J/K], ,
 ,7.949e+005,2.0755e+005,300,1.2566e-006,1.38e-023, ,7.9489e+005,2.0889e+005,301.8,1.2566e-006,1.38e-023, ,3.9701e+005,1.7192e+005,300.44,1.2566e-006,1.38e-023, ,3.9702e+005,1.7608e+005,298.38,1.2566e-006,1.38e-023, ,7.9495e+005,2.0704e+005,300.34,1.2566e-006,1.38e-023, ,7.9489e+005,2.037e+005,300.29,1.2566e-006,1.38e-023, ,7.9492e+005,2.0586e+005,300.59,1.2566e-006,1.38e-023, ,3.9703e+005,1.756e+005,301.09,1.2566e-006,1.38e-023, ,7.9495e+005,2.1114e+005,301.65,1.2566e-006,1.38e-023, ,3.9695e+005,1.7511e+005,299.52,1.2566e-006,1.38e-023, ,3.9699e+005,1.7409e+005,296.87,1.2566e-006,1.38e-023, ,3.9705e+005,1.7465e+005,301.03,1.2566e-006,1.38e-023, ,7.9486e+005,2.0625e+005,301.53,1.2566e-006,1.38e-023, ,7.9487e+005,2.0405e+005,300.28,1.2566e-006,1.38e-023, ,7.9491e+005,2.0488e+005,300.84,1.2566e-006,1.38e-023, ,
 ,7.9487e+005,2.07e+005,299.33,1.2566e-006,1.38e-023, ,7.9483e+005,2.0689e+005,300.76,1.2566e-006,1.38e-023, ,78707,1.1397e+005,300.92,1.2566e-006,1.38e-023, ,3.9701e+005,1.7369e+005,298.38,1.2566e-006,1.38e-023, ,7.9487e+005,2.0416e+005,298.43,1.2566e-006,1.38e-023, ,3.9701e+005,1.7426e+005,300.28,1.2566e-006,1.38e-023, ,7.949e+005,2.0563e+005,297.42,1.2566e-006,1.38e-023, ,3.9699e+005,1.7458e+005,298.24,1.2566e-006,1.38e-023, ,7.9491e+005,2.1005e+005,299.65,1.2566e-006,1.38e-023, ,78675,1.133e+005,298.93,1.2566e-006,1.38e-023, ,15062,43783,299.65,1.2566e-006,1.38e-023, ,3.97e+005,1.729e+005,300.74,1.2566e-006,1.38e-023, ,7.9486e+005,2.0566e+005,300.97,1.2566e-006,1.38e-023, ,3.9701e+005,1.7573e+005,297.11,1.2566e-006,1.38e-023, ,3.9701e+005,1.7457e+005,298.46,1.2566e-006,1.38e-023, ,
 ,3.9698e+005,1.7927e+005,301.29,1.2566e-006,1.38e-023, ,15013,43872,299.3,1.2566e-006,1.38e-023, ,78690,1.1266e+005,298.46,1.2566e-006,1.38e-023, ,3.9695e+005,1.7266e+005,297.85,1.2566e-006,1.38e-023, ,3.9701e+005,1.7219e+005,299.59,1.2566e-006,1.38e-023, ,3.9693e+005,1.7273e+005,299.72,1.2566e-006,1.38e-023, ,15063,43025,298,1.2566e-006,1.38e-023, ,14989,43120,302.46,1.2566e-006,1.38e-023, ,7.9485e+005,2.0843e+005,296.96,1.2566e-006,1.38e-023, ,15002,43832,301.29,1.2566e-006,1.38e-023, ,15018,43039,299.42,1.2566e-006,1.38e-023, ,3.9699e+005,1.7177e+005,298.39,1.2566e-006,1.38e-023, ,78683,1.1299e+005,299.27,1.2566e-006,1.38e-023, ,78705,1.1355e+005,298.64,1.2566e-006,1.38e-023, ,78729,1.1427e+005,302.14,1.2566e-006,1.38e-023, ,
 ,3.9698e+005,1.7381e+005,300.26,1.2566e-006,1.38e-023, ,7120.2,24154,301.4,1.2566e-006,1.38e-023, ,15082,43015,299.17,1.2566e-006,1.38e-023, ,78713,1.1412e+005,298.68,1.2566e-006,1.38e-023, ,15019,44237,301.39,1.2566e-006,1.38e-023, ,78667,1.13e+005,302.77,1.2566e-006,1.38e-023, ,6281,21880,296.78,1.2566e-006,1.38e-023, ,7090.8,23951,301.19,1.2566e-006,1.38e-023, ,3.9696e+005,1.764e+005,297.79,1.2566e-006,1.38e-023, ,7089.1,24240,302.92,1.2566e-006,1.38e-023, ,7000.7,24074,299.34,1.2566e-006,1.38e-023, ,14983,43832,299.46,1.2566e-006,1.38e-023, ,78658,1.1197e+005,298.01,1.2566e-006,1.38e-023, ,14998,43850,298.69,1.2566e-006,1.38e-023, ,78700,1.1313e+005,301.37,1.2566e-006,1.38e-023, ,
 ,78673,1.1487e+005,300.9,1.2566e-006,1.38e-023, ,5438.1,19321,298.91,1.2566e-006,1.38e-023, ,5460.2,19880,300.54,1.2566e-006,1.38e-023, ,15046,43734,300.8,1.2566e-006,1.38e-023, ,7077.9,23545,301.82,1.2566e-006,1.38e-023, ,78660,1.1213e+005,299.19,1.2566e-006,1.38e-023, ,5532.2,19479,302.32,1.2566e-006,1.38e-023, ,5522.4,19734,302.8,1.2566e-006,1.38e-023, ,78698,1.1377e+005,301.7,1.2566e-006,1.38e-023, ,7062.1,24014,298.8,1.2566e-006,1.38e-023, ,6278.5,21744,299.27,1.2566e-006,1.38e-023, ,7107.4,23905,298.81,1.2566e-006,1.38e-023, ,15043,43744,299.27,1.2566e-006,1.38e-023, ,7104.9,24418,300.32,1.2566e-006,1.38e-023, ,78690,1.13e+005,299.85,1.2566e-006,1.38e-023, ,
 ,78655,1.1447e+005,298.24,1.2566e-006,1.38e-023, ,3919.2,14302,301.27,1.2566e-006,1.38e-023, ,5454.7,19210,299.85,1.2566e-006,1.38e-023, ,15037,43452,300.52,1.2566e-006,1.38e-023, ,6292.2,21982,302.63,1.2566e-006,1.38e-023, ,15045,44153,299.41,1.2566e-006,1.38e-023, ,5436.8,19169,298.9,1.2566e-006,1.38e-023, ,5449.9,19479,300.72,1.2566e-006,1.38e-023, ,78636,1.1351e+005,298.55,1.2566e-006,1.38e-023, ,7051.5,23800,297.54,1.2566e-006,1.38e-023, ,4729.4,17054,301.89,1.2566e-006,1.38e-023, ,6278.5,21647,300.25,1.2566e-006,1.38e-023, ,14974,43300,298.51,1.2566e-006,1.38e-023, ,6296.2,21611,300.75,1.2566e-006,1.38e-023, ,15001,43638,298.75,1.2566e-006,1.38e-023, ,
 ,15003,44015,299.74,1.2566e-006,1.38e-023, ,3119.4,11917,299,1.2566e-006,1.38e-023, ,4733.2,16962,302.16,1.2566e-006,1.38e-023, ,15029,43084,299.1,1.2566e-006,1.38e-023, ,6231.3,21898,299.89,1.2566e-006,1.38e-023, ,14987,43685,299.26,1.2566e-006,1.38e-023, ,4712.2,16996,301.67,1.2566e-006,1.38e-023, ,4730.8,16843,302.14,1.2566e-006,1.38e-023, ,15057,42921,301.41,1.2566e-006,1.38e-023, ,6269,21669,299.96,1.2566e-006,1.38e-023, ,4656.3,16755,300.02,1.2566e-006,1.38e-023, ,6267.4,21644,300.21,1.2566e-006,1.38e-023, ,7097.8,24214,302.23,1.2566e-006,1.38e-023, ,6279.9,21594,300.61,1.2566e-006,1.38e-023, ,6243.9,21837,300.4,1.2566e-006,1.38e-023, ,
 ,15000,43540,299.49,1.2566e-006,1.38e-023, ,3093.8,11648,298.4,1.2566e-006,1.38e-023, ,4692.8,16904,301.19,1.2566e-006,1.38e-023, ,6267.6,21992,298.43,1.2566e-006,1.38e-023, ,5488.2,19319,298.13,1.2566e-006,1.38e-023, ,5461.3,19399,302.37,1.2566e-006,1.38e-023, ,4650.9,16927,297.65,1.2566e-006,1.38e-023, ,3879.1,14392,300.83,1.2566e-006,1.38e-023, ,7102,24392,299.29,1.2566e-006,1.38e-023, ,5487.3,19564,300.34,1.2566e-006,1.38e-023, ,3901.4,14465,298.34,1.2566e-006,1.38e-023, ,4697.8,16961,299.72,1.2566e-006,1.38e-023, ,7028.7,24004,298.67,1.2566e-006,1.38e-023, ,4678.8,16874,297.87,1.2566e-006,1.38e-023, ,3868.8,14366,300.42,1.2566e-006,1.38e-023, ,
 ,7083.3,24404,299.72,1.2566e-006,1.38e-023, ,2282.5,8824.3,300.66,1.2566e-006,1.38e-023, ,4686.5,16776,300.22,1.2566e-006,1.38e-023, ,5502.2,19464,299.85,1.2566e-006,1.38e-023, ,3865.7,14268,297.73,1.2566e-006,1.38e-023, ,4671.5,17022,298.25,1.2566e-006,1.38e-023, ,3891.5,14667,300.81,1.2566e-006,1.38e-023, ,3839.1,14239,298.08,1.2566e-006,1.38e-023, ,5448.1,19259,297.53,1.2566e-006,1.38e-023, ,5454.6,19189,298.94,1.2566e-006,1.38e-023, ,3108.9,11824,300.2,1.2566e-006,1.38e-023, ,3044.7,11689,301.21,1.2566e-006,1.38e-023, ,5494.1,19614,300.09,1.2566e-006,1.38e-023, ,3897.2,14342,301.75,1.2566e-006,1.38e-023, ,3122.6,11656,303.19,1.2566e-006,1.38e-023, ,
 ,7031.7,24197,298.76,1.2566e-006,1.38e-023, ,1553.6,6059.4,302.77,1.2566e-006,1.38e-023, ,4611.2,16690,297.72,1.2566e-006,1.38e-023, ,5464.3,19051,299.63,1.2566e-006,1.38e-023, ,3102.1,11786,302.36,1.2566e-006,1.38e-023, ,3946,14353,300.46,1.2566e-006,1.38e-023, ,3879.7,14422,299.26,1.2566e-006,1.38e-023, ,1507.1,6045.6,299.68,1.2566e-006,1.38e-023, ,3117.8,11716,297.85,1.2566e-006,1.38e-023, ,4723.5,17071,300.67,1.2566e-006,1.38e-023, ,3069.3,11779,300,1.2566e-006,1.38e-023, ,2313.9,9016.2,298.68,1.2566e-006,1.38e-023, ,4739.9,16637,297.23,1.2566e-006,1.38e-023, ,3046.4,11887,300.56,1.2566e-006,1.38e-023, ,3114.2,11616,297.6,1.2566e-006,1.38e-023, ,
