T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9836,-80.63942115,-4.277963218,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.049171991,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9642,-70.63942115,-3.812332184,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.04381991,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0159,-60.63942115,-3.321836782,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.038182032,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-50.63942115,-2.823286207,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.032451566,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-40.63942115,-2.314758621,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.026606421,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-30.63942115,-1.787721839,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.020548527,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-20.63942115,-1.248066667,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.014345594,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-10.63942115,-0.692653333,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.007961533,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-0.639421152,-0.122324943,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001406034,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9577,9.360578848,0.457896207,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.005263175,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,19.36057885,1.110512414,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.012764511,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,29.36057885,1.654701149,8.7,5.282,0.835,46.68,0.3443,0.71,9988.777293,0.76,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.019019553,0.1,0.036,0.0019,0.55,0.00116,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
