T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9642,8.777293077,0.661485366,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499821,0.33,0.008066895,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-1.222706923,-0.072662085,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.000886124,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-11.22270692,-0.779217317,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.00950265,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-21.22270692,-1.556989024,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.018987671,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-31.22270692,-2.220196341,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.027075565,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-9990.639421,-43.38403659,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.529073617,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,-4990.639421,-39.15343902,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.477480964,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0418,-990.6394212,-25.98536585,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500209,0.33,0.316894706,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9771,-190.6394212,-10.24346707,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998855,0.33,0.12492033,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-90.63942115,-5.862565854,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.071494706,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-80.63942115,-5.327669512,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.064971579,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-70.63942115,-4.794237805,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.058466315,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-60.63942115,-4.249934146,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.051828465,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-50.63942115,-3.675391463,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.044821847,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0159,-40.63942115,-3.086253659,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.03763724,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-30.63942115,-2.473942683,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.030170033,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9578,-20.63942115,-1.83652439,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499789,0.33,0.022396639,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9513,-10.63942115,-1.151183049,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4997565,0.33,0.014038818,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-0.639421152,-0.437282683,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.005332716,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0289,9.360578848,0.30840561,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.003761044,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,19.36057885,1.098754634,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.013399447,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,29.36057885,1.758369512,8.2,5.2398,0.8373,43.41,0.206,2.73,9988.777293,2.5,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.021443531,0.1,0.0078,0.8373,43.41,0.206,2.73,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
