T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9901,8.777293077,0.445786552,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.007685975,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-1.222706923,-0.096605276,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.001665609,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-11.22270692,-0.643506379,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.011094938,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-21.22270692,-1.240988793,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.021396359,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-31.22270692,-1.731794828,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.029858532,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-9990.639421,-36.60818966,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.631175684,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0159,-4990.639421,-32.61148276,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000795,0.33,0.562266944,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-990.6394212,-20.49717241,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.353399524,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-190.6394212,-7.700844828,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.132773187,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-90.63942115,-4.307486207,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.074267004,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9965,-80.63942115,-3.901224138,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.067262485,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-70.63942115,-3.499027586,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.060328062,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.0095,-60.63942115,-3.079312069,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5000475,0.33,0.053091587,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9901,-50.63942115,-2.646717241,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.045633056,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9772,-40.63942115,-2.200432759,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499886,0.33,0.037938496,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-30.63942115,-1.726518966,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.029767568,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,-20.63942115,-1.245280517,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.021470354,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9966,-10.63942115,-0.722982414,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.012465214,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,-0.639421152,-0.189100862,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.00326036,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9707,9.360578848,0.35780569,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4998535,0.33,0.006169064,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
300.003,19.36057885,0.960592414,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.016561938,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9836,29.36057885,1.478027931,5.8,5.1986,0.83951,36.62,0.064,1.13,9988.777293,1.69,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.02548324,0.1,0.0087,0.00047,0.63,0.008,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
