T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
299.9648,-4990.639421,-36.27090541,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.49014737,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9648,-990.6394212,-20.25962162,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.273778671,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9907,-190.6394212,-3.252162162,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.043948137,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-90.63942115,-3.734485135,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.050466015,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-80.63942115,-3.351563514,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.045291399,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,-70.63942115,-2.975522973,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.04020977,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-60.63942115,-2.604283784,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.035193024,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,-50.63942115,-2.220658108,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.030008893,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-40.63942115,-1.826344595,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.024680332,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-30.63942115,-1.417060811,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.01914947,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9648,-20.63942115,-1.006425541,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.013600345,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9843,-10.63942115,-0.578386351,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.007816032,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9908,-0.639421152,-0.146505541,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.001979805,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9972,9.360578848,0.281844324,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.003808707,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9648,19.36057885,0.778625946,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010521972,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
299.9778,29.36057885,1.195249324,7.4,5.2846,0.83493,42.42,0.14051,2.99,9988.777293,-0.21,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.016152018,0.1,0.0088,0.00047,0.57,0.00229,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
