T [K],H [Oe],M [emu/g],ma [mg],pd [g/cm3],A [nm],Ms [emu/g],Mr [emu/g],Hc [Oe],Hs [Oe],Hexc [Oe],u0 [G/Oe],kb [ergs/K],Na [/mol],Mw [g/mol],mb [erg/G],eT [K],eH [Oe],eM [emu/g],ema [mg],epd [g/cm3],eA [nm],eMs [emu/g],eMr [emu/g],eHc [Oe],eHs [Oe],eHex [Oe],eu0 [],ekb [ergs/K],eNa [/mol],eMw [g/mol],emb [erg/G]
3.00E+02,-990.6394212,-15.44464835,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.16972141,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-190.6394212,-5.312843956,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.058382901,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-90.63942115,-2.973906593,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.032680292,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-80.63942115,-2.700607692,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.500015,0.33,0.029677008,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-70.63942115,-2.435497802,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499983,0.33,0.026763712,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-60.63942115,-2.162991209,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.023769134,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-50.63942115,-1.885656044,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.020721495,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-40.63942115,-1.597559341,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.5001445,0.33,0.017555597,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-30.63942115,-1.299295604,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.014277974,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-20.63942115,-1.000625495,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.010995885,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-10.63942115,-0.685578352,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.007533828,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,-0.639421152,-0.367801978,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999505,0.33,0.00404178,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,9.360578848,-0.049556857,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.499918,0.33,0.000544582,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,19.36057885,0.309152967,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.003397286,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
3.00E+02,29.36057885,0.616992418,9.1,5.278,0.83526,33.75,0.33206,10.12,9988.777293,0.63,1.00E+00,1.38E-16,6.02E+23,231.5326,9.27E-21,1.4999825,0.33,0.006780137,0.1,0.014,0.00074,0.37,0.00497,0.47,0.33,0.47,0,7.90E-23,7.40E+15,0.0062,2.00E-28
